id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
249228,highway,1,0.26,60,daylight,clear,True,True,evening,False,True,0,0.26
317189,rural,1,0.14,35,night,rainy,True,False,morning,True,False,1,0.37
384195,highway,1,0.98,70,daylight,rainy,False,True,afternoon,True,False,3,0.61
432480,urban,1,0.95,35,daylight,foggy,False,True,evening,False,True,1,0.36
99799,highway,4,0.81,45,dim,rainy,False,True,evening,True,False,1,0.36
363479,highway,1,0.65,45,night,clear,True,True,afternoon,False,False,2,0.47
291165,highway,2,0.15,45,dim,clear,True,False,afternoon,True,False,1,0.17
462604,rural,1,0.25,70,daylight,clear,True,False,morning,False,True,2,0.19
249034,rural,1,0.56,45,dim,clear,True,False,evening,False,True,1,0.17
329809,rural,1,0.37,35,daylight,rainy,True,False,evening,True,False,2,0.24
18742,highway,2,0.26,60,daylight,foggy,False,False,afternoon,False,True,1,0.4
461597,rural,1,0.3,45,night,foggy,False,True,afternoon,True,True,1,0.36
148695,highway,2,0.57,45,night,clear,False,True,afternoon,False,False,1,0.29
150202,highway,4,0.75,45,daylight,foggy,True,True,morning,False,True,0,0.32
469405,rural,3,0.97,35,dim,clear,True,True,morning,False,False,0,0.33
206887,urban,3,0.15,45,night,clear,False,True,afternoon,False,False,0,0.26
416952,urban,1,0.05,60,daylight,foggy,True,False,afternoon,False,False,1,0.28
386351,urban,3,0.43,70,dim,rainy,True,False,morning,True,True,2,0.37
259651,highway,3,0.72,35,dim,rainy,False,True,evening,True,True,1,0.42
80597,highway,3,0.32,70,night,foggy,False,False,morning,False,True,0,0.64
48856,urban,1,0.84,70,night,clear,True,False,evening,True,True,2,0.69
309239,highway,1,0.35,60,daylight,foggy,False,False,evening,True,True,2,0.1
4614,rural,3,0.24,35,daylight,foggy,True,False,evening,False,False,1,0.28
147073,highway,4,0.43,35,night,clear,True,False,evening,True,True,1,0.41
38281,rural,1,0.42,25,night,rainy,False,False,evening,False,False,2,0.45
359357,urban,4,0.78,70,dim,clear,False,True,afternoon,True,True,2,0.43
214841,highway,3,0.17,60,daylight,clear,False,False,afternoon,False,False,1,0.29
471841,rural,2,0.19,45,dim,rainy,False,True,afternoon,False,False,1,0.17
352074,rural,4,0.64,60,night,rainy,True,False,afternoon,False,True,0,0.74
279706,highway,4,0.47,25,night,foggy,False,True,evening,False,True,1,0.49
14134,rural,3,0.23,70,daylight,rainy,True,True,afternoon,True,False,1,0.39
222113,highway,4,0.56,60,daylight,foggy,False,False,morning,False,True,1,0.41
105080,urban,1,0.14,45,daylight,rainy,False,True,evening,False,False,2,0.17
190037,rural,2,0.77,35,night,foggy,False,False,morning,False,True,3,0.65
269176,rural,4,0.38,70,daylight,foggy,False,True,evening,False,False,0,0.38
119649,rural,4,0.0,70,night,clear,False,False,afternoon,True,True,2,0.29
249777,urban,2,0.37,35,night,rainy,False,False,evening,True,False,1,0.49
71272,urban,3,0.52,35,dim,rainy,False,True,morning,False,True,1,0.28
44698,urban,2,0.69,45,dim,foggy,False,False,evening,False,False,0,0.3
461694,rural,1,0.64,60,dim,clear,True,False,afternoon,True,True,2,0.34
49590,urban,2,0.05,70,dim,clear,False,True,evening,False,False,1,0.23
42204,urban,4,0.6,60,daylight,rainy,True,True,afternoon,True,False,0,0.5
2130,highway,3,0.59,35,daylight,rainy,False,True,afternoon,True,False,0,0.32
475594,highway,3,0.57,25,night,foggy,False,False,evening,False,True,1,0.34
187141,highway,2,0.15,35,daylight,rainy,False,True,morning,False,True,1,0.17
434752,urban,3,0.7,70,daylight,clear,False,True,evening,False,True,0,0.5
117000,urban,2,0.26,35,dim,clear,False,False,afternoon,False,False,1,0.04
349327,rural,4,0.93,60,night,foggy,True,True,afternoon,True,False,2,0.67
107306,highway,3,0.55,35,daylight,foggy,False,False,afternoon,True,True,0,0.31
71417,urban,2,0.94,25,daylight,clear,False,False,evening,True,True,1,0.34
295177,rural,4,0.79,35,dim,rainy,True,True,afternoon,True,False,2,0.34
497253,rural,4,0.4,60,night,clear,False,False,morning,True,True,2,0.43
140580,highway,4,0.47,70,daylight,rainy,True,True,afternoon,True,False,1,0.41
335761,urban,4,0.43,70,daylight,foggy,False,False,morning,True,True,0,0.43
268145,urban,3,0.85,60,daylight,clear,False,False,morning,True,False,1,0.41
452611,rural,1,0.53,60,night,foggy,True,True,evening,False,False,0,0.65
507791,rural,2,0.68,45,night,rainy,True,False,afternoon,True,True,3,0.52
480217,highway,3,0.55,25,dim,rainy,True,True,morning,True,True,1,0.29
6238,highway,2,0.1,70,dim,rainy,False,False,evening,False,False,0,0.35
499473,rural,4,0.16,60,night,rainy,False,False,afternoon,False,False,0,0.48
236682,rural,3,0.21,60,daylight,clear,False,True,evening,False,True,1,0.24
200857,rural,3,0.72,45,dim,clear,False,False,afternoon,True,True,2,0.29
155618,urban,1,0.86,25,dim,rainy,False,True,evening,False,False,0,0.39
106613,rural,3,0.69,25,night,rainy,False,False,evening,True,False,1,0.59
31409,highway,2,0.26,45,daylight,rainy,False,False,morning,False,True,2,0.18
479755,highway,4,0.6,70,dim,foggy,True,True,afternoon,False,True,1,0.49
487605,rural,2,0.13,25,dim,rainy,True,False,afternoon,False,False,2,0.15
433176,rural,2,0.68,25,night,foggy,False,True,evening,True,True,1,0.53
33861,urban,2,0.13,45,daylight,clear,True,False,afternoon,False,True,2,0.02
217198,rural,2,0.77,60,night,clear,True,True,evening,True,True,1,0.67
66309,urban,2,0.65,35,dim,foggy,True,True,afternoon,True,True,0,0.35
135317,rural,2,0.84,60,dim,foggy,False,False,afternoon,False,True,3,0.69
157253,urban,4,0.75,70,daylight,clear,True,True,evening,False,False,0,0.47
298126,highway,2,1.0,45,night,rainy,True,True,morning,True,False,2,0.46
23713,highway,4,0.88,25,daylight,foggy,False,True,afternoon,True,True,1,0.38
157933,urban,1,0.57,25,daylight,clear,True,True,evening,True,True,1,0.18
258949,highway,2,0.4,60,night,foggy,False,True,afternoon,False,True,1,0.57
516116,highway,4,0.06,45,dim,foggy,True,True,evening,False,True,4,0.06
472015,urban,1,0.71,45,daylight,clear,True,True,evening,False,True,2,0.23
250974,rural,1,0.75,25,dim,rainy,False,False,afternoon,False,False,2,0.34
75916,urban,2,0.25,60,daylight,clear,False,True,morning,False,True,0,0.4
207813,urban,3,0.73,60,night,clear,False,False,morning,True,True,0,0.65
363785,highway,4,0.86,35,daylight,clear,False,True,evening,False,True,2,0.31
121773,highway,1,0.39,60,dim,foggy,False,False,evening,False,False,1,0.45
436648,rural,2,0.12,70,daylight,foggy,False,False,morning,False,False,1,0.2
336810,urban,1,0.85,25,daylight,rainy,True,True,morning,True,False,0,0.39
36910,urban,1,0.7,45,dim,clear,False,True,afternoon,False,True,1,0.23
501406,urban,2,0.44,25,night,clear,True,False,evening,True,False,2,0.44
10182,rural,3,0.85,45,daylight,clear,False,False,evening,True,False,0,0.3
37447,rural,4,0.15,35,night,foggy,False,False,afternoon,False,False,0,0.32
440713,rural,1,0.65,25,daylight,rainy,True,True,afternoon,True,True,2,0.45
105398,urban,3,0.14,45,daylight,clear,True,False,evening,False,True,1,0.09
112779,rural,2,0.73,45,night,clear,False,True,morning,False,True,1,0.39
506290,highway,2,0.39,60,dim,foggy,True,False,evening,True,False,2,0.47
141805,urban,2,0.57,45,night,clear,False,True,afternoon,False,True,0,0.33
298235,urban,1,0.73,45,night,clear,True,True,morning,True,False,1,0.31
495,urban,2,0.29,70,night,clear,False,False,evening,True,False,1,0.52
284660,highway,2,0.55,60,daylight,clear,True,False,afternoon,False,False,0,0.42
416486,rural,2,0.74,35,dim,foggy,False,True,evening,True,True,2,0.37
380473,highway,3,0.72,25,daylight,foggy,False,True,morning,False,False,2,0.35
211259,highway,3,0.11,45,dim,foggy,False,True,evening,True,True,2,0.06
23589,rural,1,0.16,70,daylight,clear,False,True,evening,True,False,0,0.3
218757,rural,1,0.43,60,daylight,foggy,False,True,evening,False,False,2,0.4
15444,highway,1,0.12,45,dim,rainy,True,True,afternoon,False,True,0,0.15
504465,highway,3,0.6,35,dim,clear,True,False,evening,False,True,0,0.24
269363,urban,3,0.03,60,dim,clear,False,True,evening,True,False,2,0.28
306702,urban,1,0.81,60,dim,foggy,True,True,morning,True,True,1,0.49
253653,urban,1,0.07,60,daylight,clear,False,True,evening,False,True,2,0.14
236082,highway,2,0.4,25,dim,clear,False,True,afternoon,True,False,1,0.05
25857,urban,1,0.29,35,dim,clear,False,True,morning,False,False,0,0.15
432625,rural,3,0.36,25,night,foggy,True,False,evening,True,False,2,0.37
1768,urban,4,0.92,60,dim,foggy,True,True,afternoon,False,False,1,0.54
167203,highway,3,0.95,45,night,clear,True,True,afternoon,True,True,1,0.43
418877,rural,3,0.61,45,daylight,rainy,True,False,afternoon,True,False,1,0.31
442570,urban,2,0.39,45,dim,rainy,True,True,evening,True,False,0,0.29
425961,highway,1,0.66,60,night,foggy,True,True,afternoon,False,True,1,0.63
239596,rural,4,0.39,45,dim,clear,True,True,evening,True,False,0,0.15
37476,rural,2,0.21,35,daylight,foggy,False,False,afternoon,False,True,0,0.14
237581,urban,3,0.09,25,daylight,foggy,False,False,evening,True,False,2,0.09
9530,highway,3,0.28,45,dim,rainy,False,True,afternoon,False,False,0,0.26
94942,highway,4,0.92,25,dim,rainy,True,False,afternoon,True,True,0,0.35
417560,urban,2,0.61,60,daylight,clear,True,True,morning,False,False,2,0.48
245884,rural,1,0.65,45,dim,rainy,False,True,afternoon,False,False,1,0.25
41272,highway,2,0.65,70,night,foggy,False,True,evening,False,True,2,0.69
494872,highway,1,0.88,35,daylight,foggy,False,True,morning,False,True,3,0.41
164875,highway,3,0.06,35,night,clear,False,False,afternoon,True,True,1,0.32
196934,rural,1,0.52,45,dim,foggy,True,True,evening,False,True,2,0.35
269743,rural,1,0.42,25,daylight,foggy,True,False,morning,True,True,1,0.22
321233,urban,1,0.54,35,night,foggy,False,True,afternoon,True,True,2,0.41
34238,urban,2,0.69,45,night,clear,True,False,morning,False,True,0,0.43
112593,urban,2,0.23,70,dim,foggy,True,True,afternoon,True,True,1,0.36
313641,highway,2,0.57,70,daylight,clear,True,True,evening,True,False,2,0.46
204336,urban,1,0.48,25,night,foggy,False,True,afternoon,False,True,0,0.47
3520,highway,3,0.92,70,night,rainy,False,False,afternoon,True,False,5,0.91
276160,urban,1,0.05,70,daylight,foggy,True,True,afternoon,True,False,2,0.18
4724,rural,2,0.61,60,dim,clear,True,True,morning,True,True,0,0.44
76470,rural,1,0.44,60,daylight,rainy,False,True,morning,False,False,1,0.44
62806,urban,3,0.09,60,daylight,foggy,True,False,afternoon,True,True,1,0.37
32090,rural,1,0.53,25,daylight,clear,True,False,evening,True,False,1,0.22
308000,highway,4,0.04,35,night,rainy,False,False,evening,False,False,2,0.37
27533,urban,4,0.19,70,dim,foggy,False,False,evening,False,False,2,0.2
168972,urban,1,0.31,35,dim,foggy,False,True,afternoon,True,False,0,0.25
130482,rural,3,0.13,25,daylight,clear,False,True,morning,False,False,2,0.01
231723,rural,2,0.36,35,night,foggy,False,True,afternoon,True,False,0,0.41
341228,rural,3,0.24,35,night,rainy,True,False,afternoon,False,True,1,0.4
492195,highway,1,0.07,35,daylight,foggy,True,True,morning,True,False,1,0.23
18221,rural,1,0.58,35,dim,rainy,False,False,morning,True,False,2,0.27
66766,urban,1,0.59,45,night,rainy,True,True,afternoon,True,True,1,0.39
226417,rural,4,0.63,60,daylight,clear,True,True,evening,False,False,1,0.46
364646,urban,4,0.86,35,dim,rainy,False,True,afternoon,True,True,3,0.61
411850,highway,2,0.89,45,dim,clear,False,False,morning,True,True,2,0.3
411523,rural,4,0.26,70,daylight,clear,True,False,morning,False,False,1,0.24
32755,highway,2,0.41,45,night,clear,True,False,afternoon,True,False,1,0.3
220373,urban,4,0.73,45,night,clear,False,True,afternoon,True,False,1,0.49
14904,urban,2,0.25,45,daylight,rainy,True,True,morning,True,True,1,0.23
417376,rural,2,0.15,60,daylight,clear,True,True,evening,True,False,1,0.25
130815,urban,2,0.91,45,night,foggy,False,False,morning,True,False,2,0.51
44843,highway,3,0.45,25,night,foggy,True,True,morning,True,False,2,0.48
344999,highway,1,0.65,25,daylight,foggy,True,True,morning,False,True,1,0.32
304104,rural,4,0.32,25,night,clear,True,True,afternoon,False,False,1,0.26
278126,urban,2,0.76,70,daylight,clear,False,True,morning,True,True,2,0.46
158610,rural,1,0.7,70,night,clear,True,False,evening,False,True,1,0.58
192925,urban,3,0.05,70,daylight,foggy,False,True,evening,True,True,2,0.37
345954,rural,1,0.21,45,night,rainy,False,False,evening,False,False,0,0.33
260324,rural,2,0.44,35,daylight,foggy,False,True,afternoon,True,True,1,0.22
376689,urban,3,0.21,45,dim,rainy,True,False,evening,False,False,1,0.08
432455,highway,4,0.52,60,dim,rainy,False,True,morning,True,False,2,0.52
277142,urban,4,0.93,25,daylight,rainy,False,False,morning,True,True,3,0.48
14823,highway,3,0.14,25,dim,clear,True,False,afternoon,True,True,2,0.11
255403,highway,2,0.54,45,daylight,rainy,False,False,morning,True,False,2,0.18
362372,highway,4,0.54,45,daylight,rainy,True,False,evening,False,True,1,0.23
273501,urban,3,0.52,60,night,foggy,False,False,afternoon,True,True,2,0.67
496481,highway,2,0.75,25,night,clear,False,False,morning,False,True,1,0.33
117482,rural,4,0.22,45,night,rainy,True,False,afternoon,False,True,0,0.39
18700,urban,4,0.61,45,night,foggy,True,False,evening,True,False,1,0.53
346466,highway,4,0.67,70,daylight,clear,True,False,afternoon,False,False,1,0.43
371085,highway,3,0.66,70,night,foggy,False,False,evening,False,False,4,0.93
469469,urban,4,0.14,60,daylight,rainy,False,True,morning,True,False,0,0.31
352169,highway,2,0.58,45,daylight,foggy,False,True,evening,True,False,2,0.3
236662,highway,3,0.63,35,daylight,clear,True,False,morning,False,False,2,0.26
494436,urban,4,0.86,35,dim,foggy,True,True,morning,True,True,0,0.37
422246,highway,3,0.38,60,dim,clear,True,False,afternoon,True,True,1,0.32
285064,rural,1,0.25,35,daylight,rainy,False,False,evening,True,True,2,0.23
281032,highway,1,0.4,35,daylight,clear,False,True,morning,False,False,2,0.11
86798,urban,4,0.33,60,dim,foggy,False,True,afternoon,False,True,0,0.36
374166,urban,4,0.55,70,dim,rainy,True,True,morning,True,False,1,0.53
273918,highway,3,0.38,60,daylight,rainy,False,True,morning,False,True,0,0.38
142896,highway,1,0.25,25,dim,foggy,False,False,morning,False,False,0,0.18
489653,urban,4,0.53,35,night,clear,False,False,evening,True,True,2,0.36
66166,highway,1,0.53,45,dim,foggy,False,False,afternoon,False,True,1,0.32
281498,urban,3,0.61,35,dim,clear,False,False,afternoon,False,True,1,0.22
123688,urban,4,0.57,35,dim,rainy,False,False,afternoon,True,False,3,0.37
252511,highway,4,0.46,70,dim,clear,True,True,morning,True,False,1,0.35
286535,urban,3,0.8,60,dim,rainy,False,False,afternoon,True,False,3,0.69
2908,highway,3,0.05,70,night,clear,False,False,morning,False,True,0,0.28
473021,rural,2,0.39,60,daylight,clear,False,True,morning,False,True,0,0.24
390255,rural,2,0.55,70,dim,rainy,False,True,morning,True,False,2,0.46
191218,rural,1,0.56,60,night,clear,False,True,afternoon,False,False,2,0.59
111385,urban,4,0.18,60,dim,rainy,True,True,morning,True,True,0,0.2
11522,rural,4,0.73,25,dim,rainy,False,True,afternoon,True,False,3,0.57
10013,rural,1,0.14,45,dim,foggy,False,True,morning,True,False,1,0.09
322649,urban,1,0.29,45,dim,clear,True,False,morning,False,True,1,0.08
373172,rural,4,0.5,45,daylight,foggy,True,False,morning,False,False,1,0.21
426022,urban,3,0.84,25,night,clear,False,False,afternoon,True,False,1,0.51
470999,rural,4,0.43,60,dim,rainy,True,False,morning,False,False,2,0.49
243114,highway,4,0.59,35,daylight,rainy,False,False,morning,False,True,1,0.3
54365,rural,4,0.31,45,daylight,clear,False,False,morning,True,True,0,0.17
479281,urban,4,0.35,70,dim,foggy,True,True,evening,False,True,0,0.38
425380,urban,2,0.77,35,night,clear,True,False,morning,True,True,1,0.41
368133,urban,2,0.51,70,daylight,clear,True,False,afternoon,True,True,1,0.22
254175,rural,2,0.32,45,night,rainy,False,False,evening,True,False,2,0.42
316912,urban,4,0.74,35,night,clear,True,True,evening,False,False,3,0.47
383831,urban,4,0.98,60,dim,foggy,True,False,morning,True,False,0,0.57
132506,urban,1,0.22,45,night,foggy,False,False,afternoon,True,False,0,0.36
344677,highway,2,0.82,35,night,clear,False,True,evening,True,False,0,0.46
508367,rural,1,0.65,70,dim,clear,True,False,afternoon,False,False,3,0.55
517183,highway,3,0.36,35,daylight,clear,True,False,morning,True,False,0,0.01
420846,highway,4,0.43,25,dim,rainy,True,False,evening,True,True,2,0.19
38410,urban,4,0.37,25,daylight,rainy,True,False,morning,False,False,0,0.22
430334,rural,2,0.33,60,dim,rainy,False,True,afternoon,True,False,2,0.29
496367,urban,4,0.65,25,daylight,foggy,True,True,afternoon,False,True,0,0.37
501604,highway,3,0.81,25,night,clear,False,False,morning,False,False,1,0.36
227699,urban,4,1.0,70,dim,clear,True,False,morning,False,True,2,0.37
291102,urban,2,0.57,45,daylight,rainy,True,True,afternoon,True,True,1,0.34
186637,rural,4,0.19,25,daylight,foggy,True,False,morning,False,False,0,0.19
10625,rural,4,0.75,45,night,rainy,False,True,evening,True,True,1,0.49
409312,rural,4,0.47,60,daylight,clear,True,True,evening,True,True,1,0.21
338696,urban,1,0.09,70,dim,clear,True,False,afternoon,False,True,1,0.24
348266,urban,3,0.34,35,night,rainy,False,True,morning,False,False,2,0.37
239964,urban,4,0.4,45,daylight,clear,True,True,evening,True,True,1,0.14
435790,highway,1,0.08,45,dim,clear,False,False,evening,True,True,0,0.08
60105,highway,1,0.89,25,daylight,rainy,False,True,evening,False,False,2,0.3
404172,urban,4,0.33,35,night,foggy,False,False,afternoon,True,False,1,0.43
459899,rural,4,0.66,25,daylight,foggy,False,False,morning,True,False,2,0.37
372363,highway,2,0.1,25,dim,foggy,True,True,morning,False,False,1,0.06
127964,rural,1,0.88,45,night,clear,False,True,evening,True,False,2,0.42
497821,urban,1,0.82,70,dim,clear,True,False,afternoon,False,False,0,0.39
73117,urban,2,0.38,45,daylight,rainy,False,True,evening,True,False,1,0.23
334779,urban,1,1.0,35,night,clear,False,False,evening,True,True,1,0.51
263105,highway,1,0.59,70,dim,foggy,False,True,afternoon,True,True,1,0.41
265497,rural,2,0.43,70,night,rainy,True,False,afternoon,True,False,1,0.68
108524,urban,3,0.35,45,dim,clear,False,True,evening,True,False,0,0.08
443749,rural,2,0.83,25,dim,rainy,False,True,morning,True,True,1,0.3
411791,highway,1,0.65,25,dim,foggy,False,True,evening,False,True,0,0.3
252661,urban,4,0.66,45,daylight,clear,True,True,morning,True,False,0,0.27
333847,urban,1,0.84,60,night,rainy,False,False,evening,True,True,1,0.68
191551,highway,3,0.79,70,dim,foggy,True,True,afternoon,False,False,1,0.46
64194,urban,3,0.35,70,dim,foggy,False,True,evening,True,True,1,0.36
132286,rural,2,0.8,60,daylight,foggy,True,True,afternoon,False,False,0,0.5
246598,rural,4,0.25,60,daylight,rainy,True,True,afternoon,False,True,2,0.37
246999,highway,3,0.63,45,night,rainy,True,True,evening,True,True,2,0.45
402323,rural,4,0.53,70,night,foggy,False,True,morning,False,True,3,0.73
390469,urban,1,0.86,25,dim,clear,True,False,afternoon,False,False,2,0.28
351835,urban,3,0.95,35,dim,rainy,True,True,morning,False,False,3,0.59
140182,rural,4,0.08,25,daylight,rainy,False,True,evening,True,False,2,0.15
372800,rural,4,0.19,35,night,clear,True,True,evening,True,False,1,0.28
109659,urban,2,0.21,45,night,clear,False,True,evening,True,True,1,0.28
88390,highway,4,0.18,70,dim,clear,True,True,morning,True,False,2,0.31
75354,urban,3,0.59,60,dim,clear,False,True,morning,False,True,0,0.42
432617,highway,1,0.33,60,daylight,foggy,True,False,evening,False,True,2,0.38
154696,rural,4,0.4,60,daylight,clear,False,True,morning,False,True,0,0.2
75193,highway,2,0.61,45,daylight,clear,True,False,afternoon,True,True,1,0.23
280903,urban,2,0.69,25,dim,rainy,True,True,evening,False,False,0,0.28
304126,highway,1,0.63,25,dim,clear,False,True,afternoon,False,False,2,0.24
341534,urban,1,0.68,25,night,foggy,True,True,evening,True,True,1,0.44
444707,urban,3,0.02,70,dim,clear,False,True,evening,False,False,1,0.19
374286,urban,1,0.17,70,dim,clear,False,True,morning,False,False,2,0.29
101871,rural,2,0.14,35,dim,foggy,True,False,afternoon,False,False,2,0.17
288511,rural,1,0.16,60,dim,rainy,True,False,evening,False,True,1,0.4
297646,highway,4,0.58,35,daylight,rainy,False,True,morning,False,False,1,0.34
382327,urban,1,0.12,45,night,foggy,False,False,afternoon,True,True,2,0.4
303798,highway,1,0.31,45,daylight,clear,True,False,morning,True,True,1,0.15
397476,rural,1,0.89,60,dim,foggy,True,True,afternoon,True,True,2,0.63
468166,rural,3,0.87,35,night,clear,True,False,evening,False,True,2,0.42
75357,rural,3,0.12,70,daylight,clear,True,True,evening,False,False,1,0.27
186332,urban,2,0.54,60,dim,foggy,False,True,evening,True,True,1,0.46
481466,rural,4,0.59,45,daylight,foggy,True,True,afternoon,True,True,1,0.39
236100,highway,3,0.88,70,night,foggy,True,True,morning,True,False,4,0.78
92252,rural,1,0.73,35,dim,clear,False,False,afternoon,True,True,0,0.15
168431,rural,1,0.18,60,daylight,rainy,True,False,afternoon,False,False,0,0.46
442494,rural,4,0.54,60,daylight,rainy,False,True,morning,True,False,2,0.41
130337,highway,1,0.34,45,daylight,clear,False,False,morning,True,False,0,0.12
172626,rural,3,0.97,25,daylight,foggy,False,True,afternoon,True,True,2,0.31
160711,rural,1,0.7,45,night,foggy,False,True,evening,False,True,0,0.53
36784,rural,1,0.29,35,night,clear,True,True,afternoon,True,False,2,0.26
143763,rural,2,0.27,35,night,clear,False,True,evening,False,True,2,0.26
330398,urban,1,0.75,60,night,foggy,False,False,afternoon,True,False,0,0.69
403478,urban,2,0.65,60,daylight,clear,True,True,morning,False,True,1,0.39
56337,urban,3,0.67,60,dim,foggy,False,True,afternoon,False,True,0,0.43
499574,highway,1,0.95,45,daylight,clear,False,False,evening,True,False,2,0.36
142206,rural,4,0.57,35,night,clear,True,True,afternoon,True,True,2,0.29
306944,urban,2,0.9,45,night,rainy,True,True,afternoon,True,True,3,0.65
257068,highway,2,0.43,25,night,clear,False,False,evening,False,True,0,0.31
430111,rural,3,0.17,35,night,rainy,False,False,evening,False,False,0,0.39
260136,highway,3,0.6,35,dim,foggy,False,True,evening,False,False,0,0.24
160778,highway,2,0.74,70,daylight,clear,False,False,afternoon,False,True,3,0.56
463585,urban,3,0.32,35,dim,rainy,True,False,evening,True,False,1,0.16
448083,rural,2,0.89,25,dim,clear,True,True,evening,False,True,1,0.25
349354,rural,4,0.59,25,daylight,clear,True,False,afternoon,True,False,0,0.18
470594,highway,3,0.66,60,night,clear,True,True,morning,True,True,0,0.53
194758,highway,4,0.39,70,daylight,clear,False,False,evening,False,True,1,0.31
405126,rural,4,0.06,45,daylight,clear,True,True,morning,False,True,2,0.05
401527,rural,2,0.49,35,daylight,foggy,True,False,morning,False,True,1,0.21
110332,highway,4,0.87,35,daylight,foggy,False,True,afternoon,True,False,1,0.31
362841,rural,4,0.15,25,night,rainy,False,False,afternoon,False,True,0,0.35
197076,highway,2,0.54,60,daylight,foggy,False,True,morning,False,True,2,0.55
327492,rural,3,0.14,70,night,clear,False,False,afternoon,True,True,1,0.39
373259,urban,3,0.24,35,daylight,foggy,True,False,morning,False,False,2,0.13
469985,rural,1,0.88,70,night,clear,True,True,evening,True,False,0,0.55
458195,highway,2,0.06,70,dim,clear,True,True,morning,True,False,1,0.21
239699,highway,2,0.39,70,dim,rainy,False,False,morning,True,False,2,0.42
176592,rural,3,0.4,35,daylight,clear,True,True,afternoon,False,False,0,0.15
177130,highway,1,0.78,70,dim,foggy,False,False,evening,False,False,0,0.61
436688,urban,1,0.65,35,night,clear,True,False,morning,True,False,1,0.4
466883,rural,4,0.16,25,night,foggy,False,True,afternoon,True,False,2,0.26
6338,rural,1,0.14,45,dim,foggy,True,False,afternoon,True,True,2,0.17
20255,highway,1,0.31,70,daylight,rainy,True,True,afternoon,False,False,2,0.41
198474,highway,4,0.65,35,night,clear,True,False,afternoon,True,True,1,0.37
422456,urban,2,0.77,60,daylight,clear,True,False,morning,False,False,2,0.37
1790,urban,4,0.14,60,night,clear,True,False,morning,False,False,1,0.4
272754,rural,2,0.62,25,night,foggy,False,True,morning,False,False,0,0.47
399538,highway,2,0.68,35,night,foggy,False,False,morning,True,True,0,0.61
243606,highway,3,0.74,60,night,clear,True,True,evening,False,False,2,0.54
69989,urban,2,0.43,35,daylight,rainy,True,False,morning,True,False,2,0.31
4890,urban,3,0.8,60,daylight,rainy,True,False,evening,True,False,1,0.59
444591,urban,1,0.37,35,daylight,foggy,True,True,evening,True,True,0,0.23
464612,highway,4,0.63,25,daylight,clear,False,True,morning,True,False,0,0.21
397729,rural,2,0.16,35,dim,clear,False,True,morning,True,True,1,0.08
478220,highway,3,0.54,25,dim,rainy,True,False,morning,False,False,0,0.36
119244,highway,4,0.77,35,dim,rainy,True,True,morning,True,True,1,0.45
319245,rural,1,0.38,45,dim,rainy,False,True,evening,False,False,1,0.25
214227,rural,1,0.11,45,night,rainy,True,False,morning,True,True,2,0.31
6456,rural,2,0.07,25,daylight,rainy,False,True,morning,True,True,2,0.11
17120,rural,3,0.38,60,daylight,rainy,True,True,evening,True,False,0,0.32
401338,urban,2,0.66,70,daylight,clear,True,True,afternoon,False,False,2,0.4
82776,rural,2,0.12,45,night,foggy,True,True,afternoon,True,True,1,0.27
123843,rural,3,0.12,25,night,foggy,True,False,morning,True,False,1,0.37
4822,highway,2,0.08,60,dim,foggy,True,False,evening,False,False,1,0.3
355796,urban,3,0.06,45,night,clear,True,False,morning,True,False,1,0.23
344363,highway,1,0.74,45,night,foggy,False,True,morning,False,False,1,0.55
212157,rural,2,0.69,45,night,foggy,False,True,morning,False,True,1,0.47
105830,urban,1,0.95,25,dim,rainy,False,False,evening,True,True,3,0.45
184936,urban,1,0.05,45,night,clear,False,True,afternoon,True,True,1,0.22
381510,rural,4,0.6,60,daylight,clear,False,False,evening,False,True,1,0.42
61889,highway,2,0.17,60,night,clear,True,True,afternoon,False,True,0,0.41
376670,rural,2,0.96,70,dim,clear,True,False,morning,True,False,1,0.41
368552,rural,1,0.49,60,dim,rainy,False,False,evening,True,False,0,0.44
91052,urban,1,0.33,25,dim,rainy,True,False,afternoon,False,True,1,0.21
8596,urban,1,0.66,45,daylight,foggy,True,False,afternoon,False,False,1,0.28
122479,rural,4,0.63,25,daylight,rainy,False,False,afternoon,False,False,1,0.21
275889,highway,3,0.38,35,night,foggy,False,False,evening,False,True,1,0.45
88412,rural,1,0.26,45,night,foggy,True,False,evening,True,False,0,0.29
291059,highway,3,0.37,35,night,clear,True,True,afternoon,True,False,1,0.32
318692,urban,4,0.35,25,night,foggy,False,True,afternoon,False,False,0,0.37
147517,rural,4,0.46,70,daylight,rainy,False,True,morning,False,False,1,0.41
437152,rural,4,0.31,45,dim,foggy,False,True,afternoon,False,True,0,0.22
360123,rural,1,0.07,35,night,foggy,False,True,afternoon,True,True,1,0.3
365480,urban,4,0.13,25,night,rainy,True,True,morning,True,False,2,0.3
15556,highway,4,0.18,45,night,rainy,False,True,evening,True,True,2,0.35
220334,urban,4,0.73,35,dim,clear,True,True,morning,False,False,0,0.37
84186,urban,4,0.25,45,dim,rainy,True,True,evening,True,False,1,0.23
2109,highway,4,0.49,35,dim,clear,False,True,afternoon,False,True,2,0.08
147566,urban,2,0.85,25,dim,rainy,False,True,afternoon,False,False,0,0.39
